timestamp,data_transfer_rate,error_rate,response_time,Ultrasound range( (signal strength)-(0-100)Db,Updates per second,Ranges(m),2D Camera resolution,Frames per second,Point cloud Density,Points per second,ultrasound data type,camera data type,lidar data type,status,is_malicious
4/1/2023 0:11,99.50870095,0.003834493,136.0176076,12,115,5,RGB: 1024 x 768,33,PCD: 1024 x 1024,36671,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:48,97.07954056,0.012155115,213.1944247,74,43,0,RGB: 1024 x 768,54,PCD: 1024 x 1024,39347,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:00,76.85797727,0.010732378,159.845771,2,57,3,RGB: 1024 x 768,39,PCD: 1024 x 1024,34748,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:12,79.72473092,0.011791723,189.5541021,42,77,5,RGB: 1024 x 768,34,PCD: 1024 x 1024,10346,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:30,90.81343938,0.00641409,167.673576,85,80,5,RGB: 1024 x 768,24,PCD: 1024 x 1024,30252,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:09,93.75062042,0.011988188,169.3373093,71,115,3,RGB: 1024 x 768,15,PCD: 1024 x 1024,23781,numeric array,numeric array,numeric array,error,0
4/1/2023 0:04,92.60498598,0.007067924,247.4648249,62,92,5,RGB: 1024 x 768,53,PCD: 1024 x 1024,13778,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:10,90.8371354,0.007969448,215.4708093,25,61,6,RGB: 1024 x 768,17,PCD: 1024 x 1024,24663,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:15,77.15219643,0.012395016,211.8358561,74,108,3,RGB: 1024 x 768,42,PCD: 1024 x 1024,28480,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:02,99.83361994,0.019345333,212.239231,82,119,0,RGB: 1024 x 768,58,PCD: 1024 x 1024,23125,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:48,91.96997369,0.020388888,159.8639142,22,46,2,RGB: 1024 x 768,42,PCD: 1024 x 1024,25127,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:15,102.866486,0.012593965,226.997545,88,119,6,RGB: 1024 x 768,56,PCD: 1024 x 1024,22523,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:31,96.86167189,0.007107701,211.9733494,38,32,6,RGB: 1024 x 768,27,PCD: 1024 x 1024,28114,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:07,104.4947153,0.011220492,246.0968301,21,62,1,RGB: 1024 x 768,59,PCD: 1024 x 1024,23493,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:26,99.46537777,0.006400052,186.9109639,76,42,4,RGB: 1024 x 768,50,PCD: 1024 x 1024,25953,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:08,78.66619436,0.005100372,114.2453326,23,39,3,RGB: 1024 x 768,17,PCD: 1024 x 1024,36636,numeric array,numeric array,numeric array,error,0
4/1/2023 0:07,109.2125005,0.002745361,160.6138783,17,112,5,RGB: 1024 x 768,46,PCD: 1024 x 1024,13326,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:09,76.51527953,0.012141765,239.1692362,41,91,0,RGB: 1024 x 768,16,PCD: 1024 x 1024,27161,numeric array,numeric array,numeric array,slow,0
4/1/2023 1:10,83.10919059,0.010649991,170.8328534,58,34,0,RGB: 1024 x 768,52,PCD: 1024 x 1024,24677,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:20,100.511252,0.010420472,142.3258735,30,75,0,RGB: 1024 x 768,26,PCD: 1024 x 1024,33496,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:39,92.81743816,0.011469747,161.3925518,30,90,0,RGB: 1024 x 768,50,PCD: 1024 x 1024,32752,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:19,88.69053117,0.01154146,277.7141221,15,120,3,RGB: 1024 x 768,59,PCD: 1024 x 1024,12135,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:17,132.3239302,0.012862357,223.8306754,87,61,5,RGB: 1024 x 768,23,PCD: 1024 x 1024,33269,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:03,3.666262198,0.143413277,662.4381495,0,49,2,RGB: 1024 x 768,29,PCD: 1024 x 1024,23260,numeric array,numeric array,numeric array,normal,1
4/1/2023 0:02,107.1074938,0.00700089,196.6494979,55,117,0,RGB: 1024 x 768,56,PCD: 1024 x 1024,31613,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:00,105.2721985,0.009440764,69.72116222,51,120,5,RGB: 1024 x 768,48,PCD: 1024 x 1024,34830,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:03,67.04922151,0.28588607,415.1417441,13,82,5,RGB: 1024 x 768,53,PCD: 1024 x 1024,10398,numeric array,numeric array,numeric array,slow,1
4/1/2023 1:02,90.66947792,0.013428097,197.6625273,20,93,5,RGB: 1024 x 768,37,PCD: 1024 x 1024,34972,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:17,99.29619132,0.002176889,261.8684897,62,74,1,RGB: 1024 x 768,36,PCD: 1024 x 1024,17044,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:00,85.21294287,0.013317989,159.938982,21,83,0,RGB: 1024 x 768,16,PCD: 1024 x 1024,29313,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:09,95.95187597,0.002529811,299.706187,6,58,4,RGB: 1024 x 768,30,PCD: 1024 x 1024,11998,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:30,96.62716027,0.016696633,258.7407029,28,111,5,RGB: 1024 x 768,47,PCD: 1024 x 1024,13284,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:02,80.1931508,0.003010973,134.2900235,82,50,3,RGB: 1024 x 768,32,PCD: 1024 x 1024,28421,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:09,125.1465597,0.009726108,191.9980663,35,59,5,RGB: 1024 x 768,58,PCD: 1024 x 1024,26406,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:22,94.17734772,0.017504215,184.5077549,86,91,3,RGB: 1024 x 768,18,PCD: 1024 x 1024,14172,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:20,79.45295531,0.01616703,276.5092812,53,49,5,RGB: 1024 x 768,17,PCD: 1024 x 1024,36179,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:12,91.06697597,0.005536133,226.9520748,87,120,3,RGB: 1024 x 768,24,PCD: 1024 x 1024,22955,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:53,113.3943081,0.013907486,182.6005225,59,115,4,RGB: 1024 x 768,24,PCD: 1024 x 1024,11721,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:39,110.2535398,0.023961044,200.0159306,21,88,6,RGB: 1024 x 768,29,PCD: 1024 x 1024,37949,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:24,86.68761733,0.009032862,273.2917989,68,111,2,RGB: 1024 x 768,41,PCD: 1024 x 1024,26600,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:13,116.2117109,0.016355327,214.5829467,16,114,1,RGB: 1024 x 768,41,PCD: 1024 x 1024,19060,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:17,122.5113969,0.009230012,63.52978075,83,58,1,RGB: 1024 x 768,57,PCD: 1024 x 1024,32109,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:33,69.94206453,0.000325179,225.3267196,40,49,4,RGB: 1024 x 768,34,PCD: 1024 x 1024,21126,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:49,97.67111427,0.01220177,299.4442319,58,68,6,RGB: 1024 x 768,53,PCD: 1024 x 1024,12328,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:52,111.0947973,0.007466826,241.2926335,30,74,3,RGB: 1024 x 768,56,PCD: 1024 x 1024,22915,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:32,111.2186538,0.011456895,208.1111608,72,93,2,RGB: 1024 x 768,60,PCD: 1024 x 1024,11372,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:01,70.46021984,0.172521556,177.5980793,25,101,4,RGB: 1024 x 768,48,PCD: 1024 x 1024,19816,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:11,92.15915469,0.010473105,133.0638147,76,57,6,RGB: 1024 x 768,18,PCD: 1024 x 1024,36360,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:02,118.7926395,0.013597997,209.1620955,37,100,2,RGB: 1024 x 768,21,PCD: 1024 x 1024,30821,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:16,111.8778897,0.01759211,224.1464973,79,76,0,RGB: 1024 x 768,52,PCD: 1024 x 1024,28471,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:07,65.47118253,0.004772353,123.6269322,98,93,5,RGB: 1024 x 768,40,PCD: 1024 x 1024,10994,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:06,105.1263396,0.0181837,314.9984562,63,108,1,RGB: 1024 x 768,22,PCD: 1024 x 1024,20845,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:56,76.34505277,0.003261454,169.7659575,49,67,5,RGB: 1024 x 768,30,PCD: 1024 x 1024,22551,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:43,71.85170941,0.009019534,60.85197838,32,64,0,RGB: 1024 x 768,58,PCD: 1024 x 1024,25714,numeric array,numeric array,numeric array,error,0
4/1/2023 0:02,67.15201096,0.452432697,608.173689,30,43,3,RGB: 1024 x 768,39,PCD: 1024 x 1024,24327,numeric array,numeric array,numeric array,error,1
4/1/2023 0:32,94.12527149,0.00317947,158.9356808,0,94,0,RGB: 1024 x 768,17,PCD: 1024 x 1024,14993,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:20,103.6186037,0.013271941,247.3430731,68,105,0,RGB: 1024 x 768,31,PCD: 1024 x 1024,12430,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:22,96.46433133,0.004477741,215.563085,48,51,2,RGB: 1024 x 768,19,PCD: 1024 x 1024,15742,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:16,110.4733497,0.005644035,238.1951454,95,46,2,RGB: 1024 x 768,38,PCD: 1024 x 1024,25702,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:47,95.38287293,0.016760197,151.2450572,18,80,5,RGB: 1024 x 768,36,PCD: 1024 x 1024,14358,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:06,104.6666499,0.006548619,134.0402474,43,111,1,RGB: 1024 x 768,23,PCD: 1024 x 1024,28523,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:57,102.1147405,0.002786426,271.9097793,45,30,1,RGB: 1024 x 768,58,PCD: 1024 x 1024,16738,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:17,122.1481052,0.00714408,335.740847,18,61,4,RGB: 1024 x 768,55,PCD: 1024 x 1024,27103,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:16,124.5259959,0.008491008,252.8015186,87,73,6,RGB: 1024 x 768,35,PCD: 1024 x 1024,23415,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:00,88.13650927,0.009827179,197.415103,97,59,3,RGB: 1024 x 768,22,PCD: 1024 x 1024,13498,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:11,93.86037289,0.00896342,164.4987457,50,62,3,RGB: 1024 x 768,35,PCD: 1024 x 1024,38257,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:52,100.6198845,0.012247168,232.3022672,78,30,4,RGB: 1024 x 768,33,PCD: 1024 x 1024,18642,numeric array,numeric array,numeric array,error,0
4/1/2023 0:26,104.8461891,0.01563675,167.1982621,57,84,6,RGB: 1024 x 768,26,PCD: 1024 x 1024,34976,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:16,122.5509745,0.006145906,313.4495806,84,91,2,RGB: 1024 x 768,44,PCD: 1024 x 1024,34303,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:04,94.98248146,0.006141296,199.3358456,2,40,3,RGB: 1024 x 768,59,PCD: 1024 x 1024,36245,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:01,112.1878873,0.007353995,176.0722867,64,99,0,RGB: 1024 x 768,33,PCD: 1024 x 1024,16830,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:03,52.21693292,0.252447651,495.8772948,67,30,1,RGB: 1024 x 768,17,PCD: 1024 x 1024,38753,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:22,75.79657903,0.009158498,195.4878559,45,83,6,RGB: 1024 x 768,36,PCD: 1024 x 1024,19986,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:21,112.4067314,0.008472503,159.2897661,88,39,5,RGB: 1024 x 768,40,PCD: 1024 x 1024,13850,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:42,85.06276908,0.008332697,215.3348471,2,70,0,RGB: 1024 x 768,44,PCD: 1024 x 1024,29097,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:44,109.1870319,0.008861145,207.7324272,50,118,2,RGB: 1024 x 768,50,PCD: 1024 x 1024,12712,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:06,105.4467344,0.001277336,197.7540231,12,52,3,RGB: 1024 x 768,55,PCD: 1024 x 1024,18511,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:05,65.54952485,0.237505281,677.880206,30,114,3,RGB: 1024 x 768,55,PCD: 1024 x 1024,11295,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:55,96.35978085,0.006168237,171.5319404,81,50,2,RGB: 1024 x 768,54,PCD: 1024 x 1024,14726,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:09,93.82184551,0.013802531,173.0881435,23,31,5,RGB: 1024 x 768,32,PCD: 1024 x 1024,30509,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:23,94.52017673,0.008337103,179.0076502,100,81,4,RGB: 1024 x 768,33,PCD: 1024 x 1024,20419,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:22,86.00098061,0.00409009,264.8128355,37,119,3,RGB: 1024 x 768,47,PCD: 1024 x 1024,20556,numeric array,numeric array,numeric array,error,0
4/1/2023 0:54,96.76498544,0.007036486,207.1794913,66,86,3,RGB: 1024 x 768,51,PCD: 1024 x 1024,32791,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:26,106.4322475,0.010621428,113.1156901,59,60,5,RGB: 1024 x 768,22,PCD: 1024 x 1024,25231,numeric array,numeric array,numeric array,slow,0
4/1/2023 0:53,71.79984949,0.004979602,203.3070558,90,114,0,RGB: 1024 x 768,41,PCD: 1024 x 1024,31719,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:39,97.66152733,0.003260021,184.1851732,87,64,0,RGB: 1024 x 768,39,PCD: 1024 x 1024,24426,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:23,91.25383842,0.008156903,330.1239937,0,32,5,RGB: 1024 x 768,29,PCD: 1024 x 1024,34803,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:05,87.32587842,0.01249345,186.4445154,49,103,2,RGB: 1024 x 768,21,PCD: 1024 x 1024,29169,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:02,79.41130503,0.204039013,585.3045797,36,98,5,RGB: 1024 x 768,59,PCD: 1024 x 1024,14446,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:42,79.33573749,0.007911085,234.3881924,59,30,3,RGB: 1024 x 768,42,PCD: 1024 x 1024,24905,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:09,95.10964702,0.009345371,207.1714469,66,64,6,RGB: 1024 x 768,37,PCD: 1024 x 1024,29091,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:56,96.66287655,0.016045051,169.6338477,58,84,6,RGB: 1024 x 768,58,PCD: 1024 x 1024,23480,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:09,107.8980503,0.006182673,153.2458582,71,83,1,RGB: 1024 x 768,24,PCD: 1024 x 1024,32224,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:01,102.6804208,0.017842595,264.017601,17,80,5,RGB: 1024 x 768,50,PCD: 1024 x 1024,26805,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:18,92.6728588,0.010571544,256.6478082,38,63,2,RGB: 1024 x 768,57,PCD: 1024 x 1024,36268,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:20,92.9725583,0.007395535,240.9986821,100,103,4,RGB: 1024 x 768,29,PCD: 1024 x 1024,25396,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:10,98.62440964,0.013748833,212.3173976,6,37,1,RGB: 1024 x 768,51,PCD: 1024 x 1024,39996,numeric array,numeric array,numeric array,error,0
4/1/2023 1:08,121.3075643,0.009524259,158.1906443,60,117,4,RGB: 1024 x 768,29,PCD: 1024 x 1024,34392,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:22,106.5175397,0.013092782,213.3260825,4,35,0,RGB: 1024 x 768,15,PCD: 1024 x 1024,16153,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:22,100.9671162,0.011657354,229.5900596,55,60,6,RGB: 1024 x 768,51,PCD: 1024 x 1024,28188,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:26,101.0048608,0.019083778,243.6533033,7,106,2,RGB: 1024 x 768,53,PCD: 1024 x 1024,18786,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:07,115.8763673,0.013132692,223.1077048,57,94,2,RGB: 1024 x 768,38,PCD: 1024 x 1024,39558,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:11,102.317405,0.007867144,167.3701045,67,68,5,RGB: 1024 x 768,30,PCD: 1024 x 1024,16412,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:05,82.30946318,0.006326284,290.9538595,16,92,2,RGB: 1024 x 768,52,PCD: 1024 x 1024,32909,numeric array,numeric array,numeric array,error,0
4/1/2023 0:47,87.42121302,0.020497038,132.9434984,3,50,2,RGB: 1024 x 768,36,PCD: 1024 x 1024,20430,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:28,85.96841947,-0.000534446,86.54613635,31,50,1,RGB: 1024 x 768,22,PCD: 1024 x 1024,30070,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:21,86.52298027,0.005485955,175.9915208,22,43,1,RGB: 1024 x 768,53,PCD: 1024 x 1024,20012,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:32,109.6782338,0.015250245,144.5617552,14,66,6,RGB: 1024 x 768,35,PCD: 1024 x 1024,22744,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:01,104.4418042,0.000224756,161.9699668,0,51,5,RGB: 1024 x 768,51,PCD: 1024 x 1024,20114,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:19,104.4245718,0.007845019,297.0873061,31,37,5,RGB: 1024 x 768,51,PCD: 1024 x 1024,23638,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:00,85.15063311,0.009345997,214.3841022,49,111,0,RGB: 1024 x 768,28,PCD: 1024 x 1024,15514,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:13,114.764836,0.010833279,191.2778033,52,111,0,RGB: 1024 x 768,44,PCD: 1024 x 1024,33450,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:13,80.84877136,0.013361467,190.8979784,45,84,2,RGB: 1024 x 768,23,PCD: 1024 x 1024,16102,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:13,113.3444619,0.009119332,212.0704558,92,91,1,RGB: 1024 x 768,30,PCD: 1024 x 1024,18590,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:25,104.8475157,0.010963258,300.096123,71,99,0,RGB: 1024 x 768,22,PCD: 1024 x 1024,29956,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:59,88.64854034,0.004556533,106.5512962,17,39,1,RGB: 1024 x 768,53,PCD: 1024 x 1024,27987,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:04,50.17803422,0.186530613,659.0559315,4,64,3,RGB: 1024 x 768,35,PCD: 1024 x 1024,33963,numeric array,numeric array,numeric array,normal,1
4/1/2023 0:26,117.2295602,0.011204384,212.122509,34,57,0,RGB: 1024 x 768,37,PCD: 1024 x 1024,18931,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:27,113.788434,0.017143801,199.9760641,92,53,6,RGB: 1024 x 768,32,PCD: 1024 x 1024,23083,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:51,127.2709288,0.001159345,178.8899658,5,34,2,RGB: 1024 x 768,21,PCD: 1024 x 1024,32931,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:44,84.87167974,0.013036445,160.8910273,86,54,1,RGB: 1024 x 768,19,PCD: 1024 x 1024,31561,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:08,103.4776314,-0.002437284,213.0928604,9,115,5,RGB: 1024 x 768,47,PCD: 1024 x 1024,11730,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:45,102.1733175,0.015967933,206.7759001,89,112,3,RGB: 1024 x 768,55,PCD: 1024 x 1024,13573,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:29,125.4257656,0.005870836,139.95905,53,54,4,RGB: 1024 x 768,21,PCD: 1024 x 1024,23126,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:44,102.5775901,0.01146676,149.2541715,88,91,3,RGB: 1024 x 768,24,PCD: 1024 x 1024,14480,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:02,92.44786519,0.007430497,219.3083249,99,79,2,RGB: 1024 x 768,51,PCD: 1024 x 1024,17887,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:07,111.4881742,0.016102753,271.6494138,33,107,3,RGB: 1024 x 768,39,PCD: 1024 x 1024,26247,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:03,70.46342631,0.121268438,362.358508,18,111,1,RGB: 1024 x 768,16,PCD: 1024 x 1024,18811,numeric array,numeric array,numeric array,error,1
4/1/2023 0:25,76.07945399,0.006727332,214.6504404,7,50,3,RGB: 1024 x 768,49,PCD: 1024 x 1024,36175,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:24,93.4381255,0.011091945,254.6268917,15,41,5,RGB: 1024 x 768,34,PCD: 1024 x 1024,29097,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:37,117.8876127,0.016555811,128.0147352,25,83,0,RGB: 1024 x 768,45,PCD: 1024 x 1024,14460,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:00,103.1329539,0.006581829,104.3329833,94,47,1,RGB: 1024 x 768,27,PCD: 1024 x 1024,19033,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:19,79.156413,0.00821086,196.0834576,21,57,4,RGB: 1024 x 768,56,PCD: 1024 x 1024,35664,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:20,138.6956401,0.008060621,98.67111117,64,92,1,RGB: 1024 x 768,36,PCD: 1024 x 1024,17043,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:33,87.74367053,0.023553971,296.111228,75,31,4,RGB: 1024 x 768,37,PCD: 1024 x 1024,18851,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:02,25.4886776,0.234144262,408.4507606,15,42,1,RGB: 1024 x 768,29,PCD: 1024 x 1024,20509,numeric array,numeric array,numeric array,error,1
4/1/2023 0:37,81.21409833,0.005451598,119.4989164,45,53,0,RGB: 1024 x 768,45,PCD: 1024 x 1024,33613,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:00,31.639,0.167814786,439.3237464,16,60,6,RGB: 1024 x 768,60,PCD: 1024 x 1024,38436,numeric array,numeric array,numeric array,slow,1
4/1/2023 0:24,138.3729893,0.00856047,115.8308933,9,35,3,RGB: 1024 x 768,39,PCD: 1024 x 1024,29301,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:56,134.0717462,0.005076832,283.6020887,34,53,5,RGB: 1024 x 768,29,PCD: 1024 x 1024,32341,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:15,82.19509918,0.008379116,260.1606391,62,40,1,RGB: 1024 x 768,45,PCD: 1024 x 1024,23117,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:21,88.42342064,0.007291134,210.3964846,46,93,4,RGB: 1024 x 768,50,PCD: 1024 x 1024,36678,numeric array,numeric array,numeric array,slow,0
4/1/2023 1:21,102.2040295,0.00482701,174.9381021,95,103,0,RGB: 1024 x 768,16,PCD: 1024 x 1024,27633,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:06,90.55173171,0.003685676,223.4798242,69,42,4,RGB: 1024 x 768,36,PCD: 1024 x 1024,17018,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:15,103.7407553,0.006845346,224.5501973,68,100,5,RGB: 1024 x 768,38,PCD: 1024 x 1024,21726,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:36,99.00801078,0.015108176,192.0335711,28,102,2,RGB: 1024 x 768,50,PCD: 1024 x 1024,11548,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:23,132.4750352,0.012192896,141.912435,31,51,6,RGB: 1024 x 768,24,PCD: 1024 x 1024,33702,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:21,109.6677774,0.002506823,201.79013,79,97,6,RGB: 1024 x 768,53,PCD: 1024 x 1024,11828,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:07,110.5105092,0.007342943,143.035692,53,98,5,RGB: 1024 x 768,19,PCD: 1024 x 1024,26459,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:01,42.6486459,0.050312808,729.0376114,13,105,0,RGB: 1024 x 768,33,PCD: 1024 x 1024,24742,numeric array,numeric array,numeric array,error,1
4/1/2023 1:16,117.1904136,0.005955181,233.3677642,67,66,5,RGB: 1024 x 768,47,PCD: 1024 x 1024,36579,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:24,76.66939399,0.011415654,216.7063124,3,90,0,RGB: 1024 x 768,19,PCD: 1024 x 1024,26045,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:42,100.5735699,0.005802362,207.3005305,36,40,4,RGB: 1024 x 768,47,PCD: 1024 x 1024,24104,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:08,90.22245838,0.012383255,128.4405833,83,93,4,RGB: 1024 x 768,56,PCD: 1024 x 1024,24107,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:43,110.5675981,0.005611913,87.16374474,76,50,3,RGB: 1024 x 768,45,PCD: 1024 x 1024,21235,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:38,107.4661463,0.009450679,206.1728778,88,51,1,RGB: 1024 x 768,35,PCD: 1024 x 1024,18068,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:27,114.9746635,0.011410171,188.1343883,3,99,6,RGB: 1024 x 768,45,PCD: 1024 x 1024,18769,numeric array,numeric array,numeric array,error,0
4/1/2023 1:02,107.0731357,0.012356956,291.4781298,7,31,4,RGB: 1024 x 768,42,PCD: 1024 x 1024,17607,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:02,81.53703525,0.013001065,116.5643069,42,116,5,RGB: 1024 x 768,36,PCD: 1024 x 1024,37049,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:13,70.75657423,0.009394895,110.1504176,68,36,4,RGB: 1024 x 768,36,PCD: 1024 x 1024,10362,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:48,111.1750797,0.008559686,201.9677877,21,119,4,RGB: 1024 x 768,38,PCD: 1024 x 1024,10823,numeric array,numeric array,numeric array,normal,0
4/1/2023 1:00,111.0195632,0.018721556,210.5317723,81,107,1,RGB: 1024 x 768,22,PCD: 1024 x 1024,31268,numeric array,numeric array,numeric array,normal,0
4/1/2023 0:20,112.5029344,0.00537055,228.1836827,49,119,3,RGB: 1024 x 768,58,PCD: 1024 x 1024,32017,numeric array,numeric array,numeric array,slow,0
